tweet,date,id,location,id_user,score
RT @Michael34282999: @aravosis @Tesla @SpaceX I was looking at Teslas before his purchase of Twitter. The Fauci tweet tore it. I will never…,2022-12-11 23:58:40+00:00,1602090521962631168,,1325459878177955842,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@stuartpstevens COVID broke him or brought out the real Elon. I planned on making a Tesla my next vehicle and even… https://t.co/RuUQMOz36D,2022-12-11 23:58:38+00:00,1602090513204580352,5280,105683476,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.4215}"
"@SLCSocialist ""I punched that in and now my smart house won't let me in it &amp; my Tesla drove off somewhere!""",2022-12-11 23:58:36+00:00,1602090504660869120,Canada,1462262769252720643,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4574}"
"RT @pwittaya: เบื้องหลังTesla จาก Headlightmag
-เดิมจะลงทุนในอินเดียแต่ขอรัฐบาลซับซิไดซ์ไม่ได้เลยยกเลิกเปลี่ยนแผนมาลงบ้านเราเร็วกว่ากำหนด
-…",2022-12-11 23:58:35+00:00,1602090501544763392,,1475141823085432836,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @stuartpstevens: To all the Tesla owners out there, do you really want to support a man who has Steve Bannon’s politics with Donald Trum…",2022-12-11 23:58:35+00:00,1602090500751695872,Nevada,14776074,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5509}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:58:35+00:00,1602090500512796672,"Georgia, USA",1349520508971323392,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @stuartpstevens: To all the Tesla owners out there, do you really want to support a man who has Steve Bannon’s politics with Donald Trum…",2022-12-11 23:58:34+00:00,1602090498352619528,New York,1276590634795708418,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5509}"
@SortaBad If literally anyone else owned Tesla I’d have one,2022-12-11 23:58:34+00:00,1602090496184446977,,192666876,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@DBMillerIMO I might consider buying a Tesla now that Musk has taken over Twitter.,2022-12-11 23:58:33+00:00,1602090492275331072,,29517735,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@Martyupnorth_2 I’m sick of hearing people representing Canadians and our country talk ill of Canadians. Elon has C… https://t.co/UJK1hAGg3W,2022-12-11 23:58:28+00:00,1602090473061232640,Canada,1490041951369973771,"{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.7269}"
@LitterickB @GhostFletch @extravatrek @truth_tesla @DirtyTesLa @elonmusk @F1Womble A fact is a fact.,2022-12-11 23:58:28+00:00,1602090472675368960,,2955382686,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:58:28+00:00,1602090471114809345,"New Orleans, LA",74830264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@NotMsJennyLopez @baddriver20202 @LucidMotors @elonmusk How do you spell 1000 lb gorilla? Easy… PIF. #LCID going no… https://t.co/d0Ub5s70IU,2022-12-11 23:58:27+00:00,1602090468049059840,,1449515444264603649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @TheUSASingers: Block all Twitter advertisers, trade in your Tesla, and cancel Twitter Blue.

We need to hit Space Karen in the only pla…",2022-12-11 23:58:23+00:00,1602090451011526656,,1048530829775970305,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.5994}"
RT @Esqueer_: Twitter is a Tesla fire. https://t.co/tzdFRBmBfP,2022-12-11 23:58:23+00:00,1602090450722033664,"Woop-Woop, Australia",1314016039726850048,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}"
"RT @duty2warn: Steve Martin pretending to give a eulogy for Martin Short on SNL:
“I’ll never forget Martin’s last words: ‘Tesla autopilot e…",2022-12-11 23:58:23+00:00,1602090449954652160,,327404086,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.2654}"
.@Tesla cars stay in their lane to avoid crashes.  So should you. https://t.co/yTtHLEV58W,2022-12-11 23:58:23+00:00,1602090448759275520,"New York, NY",14548019,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
"RT @JoshuaMZeitz: It’s within Elon’s rights to trade in Pepe the Frog memes &amp; transphobic &amp; homophobic barbs, or to yuck it up with antisem…",2022-12-11 23:58:21+00:00,1602090443449470977,Australia,63595490,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @PalimenoForGAD1: @elonmusk You’re scum. Nothing matters as long as you stay entertained and keep minerals flowing for your EVs. 

WTF i…",2022-12-11 23:58:20+00:00,1602090438781026305,,1374492482356924423,"{'neg': 0.205, 'neu': 0.696, 'pos': 0.099, 'compound': -0.4417}"
RT @Timesofgaza: lsraeli sniper executes a 16-year-old Palestinian girl in Jenin.,2022-12-11 23:58:20+00:00,1602090438730866688,"California, USA",1344479721883463686,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @larrybrilliant: The context for this is that Elon Musk, a great rocket and car maker, has called for the prosecution of Tony Fauci, a g…",2022-12-11 23:58:20+00:00,1602090436377513984,"Albuquerque, New Mexico, USA",42252976,"{'neg': 0.109, 'neu': 0.751, 'pos': 0.14, 'compound': 0.2263}"
Ford F-150 Lightning Real-World Towing Test And Jumping Attempt https://t.co/XjoF9LhKWg #ElectricVehicles #Tesla… https://t.co/o66EdfOoxT,2022-12-11 23:59:58+00:00,1602090850451951616,,1096724430087208960,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:57+00:00,1602090844303106049,,1403746412,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@j32pmxr @LitterickB @extravatrek @truth_tesla @DirtyTesLa @elonmusk @F1Womble Indeed, and is exactly why I left hi… https://t.co/RN1pglrXNs",2022-12-11 23:59:57+00:00,1602090844235993093,Wisconsin ,1511452245510004738,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@elonmusk V11 would make it the best Sunday ever! But happy Sunday to you too. The latest Xfinity XB8 gateway force… https://t.co/3wnnWGwd8k,2022-12-11 23:59:56+00:00,1602090840851066881,"Denver, CO",1594435012577103872,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.8378}"
https://t.co/SHqdpbP3PY : a8836fa9-7846-4c3e-a778-393b924cf827,2022-12-11 23:59:56+00:00,1602090838955261952,"Alsace, France",2669983818,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@growing_daniel took your tesla, job, wife, and husband and now you’ve pulled a Kanye on ‘im",2022-12-11 23:59:55+00:00,1602090836727980032,"Rocky Mountains, USA",1566845747135676416,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@NickHanauer @RealMichelangel @Tesla After cancelling my tesla order, I ordered myself a Mustang Mach-E as well. https://t.co/fvwG0kw4yb",2022-12-11 23:59:54+00:00,1602090832533671936,RaiderNation,820356638,"{'neg': 0.107, 'neu': 0.769, 'pos': 0.124, 'compound': 0.0772}"
RT @JoshuaMZeitz: It’ll be interesting to see when/to what extent Elon has damaged Tesla’s brand. Like I was never in the market for a Tesl…,2022-12-11 23:59:52+00:00,1602090822379638784,,1336846157985746944,"{'neg': 0.103, 'neu': 0.712, 'pos': 0.185, 'compound': 0.3182}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:51+00:00,1602090820135313408,,1329630941887782914,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@BillyBaldwin @Elonmusk  @billybaldwin  Nope, but if Elon wants to send me one!!! I would love to have a tesla, but… https://t.co/AddpEIvbkr",2022-12-11 23:59:50+00:00,1602090817518469120,,561816511,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.826}"
"RT @PuestoLoco: @RepAdamSchiff @RepMarkTakano MAGAfication of Twitter―
“Musk has experienced a ‘dramatic collapse of Tesla's share price,’…",2022-12-11 23:59:50+00:00,1602090815127490560,"Minnesota, USA",254391475,"{'neg': 0.165, 'neu': 0.722, 'pos': 0.113, 'compound': -0.25}"
"@joncoopertweets Please consider voting on my poll, which assesses how many people would still be willing to buy a… https://t.co/GaZZQ6aRfM",2022-12-11 23:59:48+00:00,1602090806180986880,,1270483449397346305,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:47+00:00,1602090803400429568,,3047247107,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @aravosis: Elon Musk’s problem is that while he’s successfully cultivating a MAGA/neo-Nazi fanbase on Twitter, he’s just lost 60% of the…",2022-12-11 23:59:43+00:00,1602090788292280320,"Texas, USA",1044541375,"{'neg': 0.191, 'neu': 0.687, 'pos': 0.122, 'compound': -0.2023}"
"@sdschade @MichelleKyker @elonmusk Hahahaha - You buy a car every 15-20 years?  Oh yeah, you would have bought a Tesla bwaahahahaha",2022-12-11 23:59:43+00:00,1602090785305989123,,1507763830339915778,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.296}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:41+00:00,1602090775940145153,,273554994,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:39+00:00,1602090770722394117,"Athens, GA",948680458916810752,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@BrandonLive @GergelyOrosz Tesla already has its future laid out for the next decade. They could use a more operati… https://t.co/AyMP4d75W9,2022-12-11 23:59:39+00:00,1602090769648701440,"San Diego, CA",825088906609696768,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@Photofeature @duty2warn Tesla's competition is the arrogance and ignorance of musk. His myopic vision will haunt him.,2022-12-11 23:59:38+00:00,1602090766066937857,,1287488983,"{'neg': 0.364, 'neu': 0.551, 'pos': 0.085, 'compound': -0.765}"
@maxlynch I always favored Musk for his awesome SpaceX and Tesla achievements but battled my appreciation for it wi… https://t.co/qxsaeys1HR,2022-12-11 23:59:36+00:00,1602090755996225541,,526499313,"{'neg': 0.105, 'neu': 0.562, 'pos': 0.333, 'compound': 0.7269}"
@SpencerFernando @ryangerritsen @elonmusk It also might hold back future Tesla ventures in Canada. Great job @MarkGerretsen!,2022-12-11 23:59:35+00:00,1602090752422645761,Toronto,1573040745698758656,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.6588}"
"@elonmusk You are KILLING your legacy bro. I wanted to buy a TESLA down the road, but I won't ever support conspira… https://t.co/dbYklH3f8T",2022-12-11 23:59:34+00:00,1602090747284508672,"Sydney, New South Wales",1278838794221834240,"{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.7143}"
"RT @KetanJ0: Elon Musk teaming up with one of the worst and most influential climate delayers of the past decade. 

Truly cannot process ho…",2022-12-11 23:59:33+00:00,1602090743908245505,born at 353.01ppm,1883979798,"{'neg': 0.131, 'neu': 0.673, 'pos': 0.195, 'compound': 0.2484}"
"Even before Elmo bought Twitter, I knew fellow MOTs who were buying Mustang EVs because they didn't want to give El… https://t.co/VGfuCJnPV0",2022-12-11 23:59:33+00:00,1602090742402498560,"Norman, Oklahoma",11771172,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.0572}"
"RT @ElefantImRaum2: #Umweltpolitk hat ich schon immer gelohnt, aber selten so deutlich, wie in den letzten Jahren. Das war bestimmt soo ich…",2022-12-11 23:59:31+00:00,1602090736354299905,,1497618477032652800,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.5994}"
"RT @aravosis: Elon Musk’s problem is that while he’s successfully cultivating a MAGA/neo-Nazi fanbase on Twitter, he’s just lost 60% of the…",2022-12-11 23:59:29+00:00,1602090727831490560,,1348672208311345153,"{'neg': 0.191, 'neu': 0.687, 'pos': 0.122, 'compound': -0.2023}"
@elonmusk https://t.co/eXyg6SjeQF,2022-12-11 23:59:29+00:00,1602090725860167680,"Hoboken, NJ",1328543007990292480,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
#TESLAfiles $TESLA https://t.co/VOh8DAkl0Z,2022-12-11 23:59:28+00:00,1602090722911350784,,1506316963168997383,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @BriannaWu: Friendly reminder that objectively, Elon Musk is a serial liar and there is no reason to believe anything from the #TeslaSem…",2022-12-11 23:59:27+00:00,1602090721116360707,,1048530829775970305,"{'neg': 0.199, 'neu': 0.686, 'pos': 0.116, 'compound': -0.3182}"
"RT @pwittaya: เบื้องหลังTesla จาก Headlightmag
-เดิมจะลงทุนในอินเดียแต่ขอรัฐบาลซับซิไดซ์ไม่ได้เลยยกเลิกเปลี่ยนแผนมาลงบ้านเราเร็วกว่ากำหนด
-…",2022-12-11 23:59:27+00:00,1602090720785223680,,704884687,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @FonsDK: Best-Selling Premium SUVs in China

In November, the Tesla Model Y sold &gt;4x the units of the BMW X3—which was the 2nd best-sell…",2022-12-11 23:59:27+00:00,1602090720739069952,,1310097386853691394,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:25+00:00,1602090711804936192,,3013952749,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:25+00:00,1602090710185934854,,831965430877143040,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:22+00:00,1602090699725438976,,1199410909363474433,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@elonmusk Slowly switching from FB to @Twitter . Would switch from old ford to @Tesla too but currently out of rang… https://t.co/3ViWBIOMqk,2022-12-11 23:59:18+00:00,1602090680880431104,Poland,472268288,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @IsabellaMDeLuca: @BillyBaldwin If you’re going to boycott Tesla why wouldn’t you boycott Twitter? @elonmusk owns both.,2022-12-11 23:59:15+00:00,1602090669752950784,,1511828350817476611,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.5574}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:14+00:00,1602090664048709634,"New York, NY",961787597990387713,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:14+00:00,1602090663344214016,"Wyoming, USA",261868146,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @NickHanauer: Well, I WAS a Tesla customer. Just cancelling that car I have on order now.",2022-12-11 23:59:12+00:00,1602090656762978304,"San Diego, CA",2195403985,"{'neg': 0.113, 'neu': 0.755, 'pos': 0.132, 'compound': 0.0772}"
"RT @PalimenoForGAD1: @elonmusk You’re scum. Nothing matters as long as you stay entertained and keep minerals flowing for your EVs. 

WTF i…",2022-12-11 23:59:12+00:00,1602090656188571648,,1048530829775970305,"{'neg': 0.205, 'neu': 0.696, 'pos': 0.099, 'compound': -0.4417}"
RT @JHWeissmann: Fed hikes are really a double-whammy for Musk. They raise his interest payments on the floating rate portion of his Twitte…,2022-12-11 23:59:09+00:00,1602090642699591683,,19842520,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.4588}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:09+00:00,1602090642481577985,"Cheshire, CT",1569017881098158080,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @stuartpstevens: To all the Tesla owners out there, do you really want to support a man who has Steve Bannon’s politics with Donald Trum…",2022-12-11 23:59:08+00:00,1602090640992440320,Hawaii/Arizona,155033864,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5509}"
"@Bill9MileParker @brianklaas ""Tesla man ruin Twitter with truth and free speech; me no like Tesla man's car no more.""",2022-12-11 23:59:07+00:00,1602090633770024964,,50113414,"{'neg': 0.28, 'neu': 0.444, 'pos': 0.276, 'compound': -0.0258}"
"@BillyBaldwin I would never buy a tesla - but I agree, Fauci needs to be hardly investigated!",2022-12-11 23:59:05+00:00,1602090627851771905,Switzerland,193281509,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.5487}"
"@fabienmajor @levetot_guy Mon premier véhicule électrique est une Mach-e, je suis très satisfait mais avoir su que… https://t.co/E1NbyoYQSR",2022-12-11 23:59:05+00:00,1602090625557577731,Quebec,27159052,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @NickHanauer: Well, I WAS a Tesla customer. Just cancelling that car I have on order now.",2022-12-11 23:59:03+00:00,1602090618225762304,Hollywood,300548556,"{'neg': 0.113, 'neu': 0.755, 'pos': 0.132, 'compound': 0.0772}"
RT @IsabellaMDeLuca: @BillyBaldwin If you’re going to boycott Tesla why wouldn’t you boycott Twitter? @elonmusk owns both.,2022-12-11 23:59:03+00:00,1602090617949065218,oilfield/oklahoma/texas,431077860,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.5574}"
"RT @AFC_GLEN: My Wife’s friend is stuck on the m25 because of the Snow. 

She has a Tesla. She can’t keep the engine on because the battery…",2022-12-11 23:59:02+00:00,1602090614572683264,Essex,22203361,"{'neg': 0.068, 'neu': 0.822, 'pos': 0.11, 'compound': 0.296}"
"RT @PalimenoForGAD1: @elonmusk You’re scum. Nothing matters as long as you stay entertained and keep minerals flowing for your EVs. 

WTF i…",2022-12-11 23:59:02+00:00,1602090612349874176,Southern California,1331730815915474944,"{'neg': 0.205, 'neu': 0.696, 'pos': 0.099, 'compound': -0.4417}"
@KorrelZ_NL @marc_benton @dcborn61 I am not talking about principles here. Brands aren't build on principles but im… https://t.co/gUwSf4hGvH,2022-12-11 23:59:01+00:00,1602090610974142464,,1600771360275722240,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Elon Musk is going to turn driving a Tesla into a very specific political statement, the same way that Trump did wi… https://t.co/SUtVrzblE9",2022-12-11 23:59:01+00:00,1602090610470559745,Southeast Wisconsin,2338851193,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:01+00:00,1602090610210574336,United States,63833429,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:59:01+00:00,1602090609094922242,Frankfurt/Main. Ex-Berlin.,118647460,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@mtokushufu Teslaは今から半分になっても買う😗2030年テンバガー🐲ボラが激しいからね🥹 https://t.co/qMa6WTV2RW,2022-12-11 23:59:00+00:00,1602090607861977088,,1436857315588665349,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@oileffect @NVelisky @caslernoel @FASTMOVER1 @elonmusk Can’t Tesla trace its origins to the benefits of apartheid?… https://t.co/tJAulveW7s,2022-12-11 23:58:59+00:00,1602090603113840641,By the Funky Old Modena,525992111,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.3818}"
@heydave7 I’ll take a temporary dip on Tesla if it means truth and freedom of speech and no more rigged elections. All day I will.,2022-12-11 23:58:57+00:00,1602090593102053381,"Encinitas, CA",1709011399,"{'neg': 0.164, 'neu': 0.623, 'pos': 0.213, 'compound': 0.3626}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:58:57+00:00,1602090592942673920,"Austin, Texas",470450831,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @NickHanauer: Well, I WAS a Tesla customer. Just cancelling that car I have on order now.",2022-12-11 23:58:56+00:00,1602090590329622530,,824643002526289921,"{'neg': 0.113, 'neu': 0.755, 'pos': 0.132, 'compound': 0.0772}"
"@drgoat6 @Factschaser @oracletim1 Deflect, deflect, deflect - @Factchaser must be paid to discredit Tesla/Musk is m… https://t.co/wdGTy5b8jU",2022-12-11 23:58:54+00:00,1602090581399855106,United States,2751827058,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"First time charging at Fairfax Boulevard, Fairfax, Virginia Tesla Supercharger.  12 stall V3 at a new Wawa. https://t.co/CXfmGoqcRK",2022-12-11 23:58:54+00:00,1602090580116480001,"Maryland, USA",816733,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2023}"
"@thorpej @jdbatts79 @SortaBad @goldengateblond Same, but I still hate this take that anyone who drives a Tesla shou… https://t.co/E2T9W8Jo6h",2022-12-11 23:58:53+00:00,1602090576870264832,United States,921947460863344642,"{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.7227}"
"Never shopping at Hobby Lobby.
Never ever buying another Goya product.
Chik-fi-let, forget about it. 
And never eve… https://t.co/NYqudX6tWT",2022-12-11 23:58:53+00:00,1602090574487633920,,830138376087011329,"{'neg': 0.095, 'neu': 0.85, 'pos': 0.055, 'compound': -0.2023}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:58:52+00:00,1602090573535625216,"Boston, MA",1596362063667990529,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @NickHanauer: Well, I WAS a Tesla customer. Just cancelling that car I have on order now.",2022-12-11 23:58:51+00:00,1602090569882554368,"Orting, WA",63901647,"{'neg': 0.113, 'neu': 0.755, 'pos': 0.132, 'compound': 0.0772}"
"Much of @elonmusk's wealth is tied up in @Tesla stock, which is down roughly 50% from the start of the year.

And I… https://t.co/jJ8S1Dg5dL",2022-12-11 23:58:51+00:00,1602090567986515968,Genosha Island,1297312593611239425,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.4939}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:58:50+00:00,1602090565306310657,"Sao Paulo, Brazil",15877163,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @TrudiiBee: I’ve never gotten into a Tesla until today.. what a lil piece of shit 😂 I could easily bash that shit to bits with my bare h…,2022-12-11 23:58:49+00:00,1602090561737048064,Brooklyn/NYC ,782643547,"{'neg': 0.228, 'neu': 0.696, 'pos': 0.076, 'compound': -0.7003}"
RT @IsabellaMDeLuca: @BillyBaldwin If you’re going to boycott Tesla why wouldn’t you boycott Twitter? @elonmusk owns both.,2022-12-11 23:58:49+00:00,1602090560776462336,"Florida, USA",78170580,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.5574}"
@openaichat_bot #image Tesla and starship crashing,2022-12-11 23:58:48+00:00,1602090553851756546,"Espoo, Suomi",1329517558903558170,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @aravosis: Elon Musk’s problem is that while he’s successfully cultivating a MAGA/neo-Nazi fanbase on Twitter, he’s just lost 60% of the…",2022-12-11 23:58:47+00:00,1602090552241098753,,1228917559572996096,"{'neg': 0.191, 'neu': 0.687, 'pos': 0.122, 'compound': -0.2023}"
@GeniusTrader777 last few days spy was so choppy to trade but tesla is presenting nice,2022-12-11 23:58:47+00:00,1602090551691575298,"New York, USA",1297306750090182657,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5719}"
@yo_tablog ありがとうございます😊,2022-12-11 23:58:47+00:00,1602090550345486337,テスラ情報発信中！,1538737212958703616,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @NickHanauer: Well, I WAS a Tesla customer. Just cancelling that car I have on order now.",2022-12-11 23:58:45+00:00,1602090542200131584,"San Francisco, CA",1257719485,"{'neg': 0.113, 'neu': 0.755, 'pos': 0.132, 'compound': 0.0772}"
"@stealthygeek Not long ago I was considering getting a Tesla.

Ultimately, I decided not to, and after seeing Musk… https://t.co/r88ViQyd03",2022-12-11 23:58:45+00:00,1602090541587566592,,1069166148,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@cristofaro_jose @teslaownersSV @Tesla @woodhaus2 @elonmusk the original carbon free transportation whose propulsion Nikola tried to copy.,2022-12-11 23:58:43+00:00,1602090535728328706,"🧭 Seattle, WA USA",1493318257083772928,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6808}"
"RT @PintoMarketing: Lo que no existía en la navidad de hace 20 años: 

iPhone
Facebook
YouTube
Twitter
Instagram
Android
iPad
Gmail
Netflix…",2022-12-11 23:58:43+00:00,1602090533236744192,Buenos Aires,2255404872,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}"
"RT @WholeMarsBlog: Thank you to those who support Tesla despite disagreeing with @elonmusk 

the world needs more people like you",2022-12-11 23:58:42+00:00,1602090530258751489,,794734899970396160,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.8408}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-11 23:58:40+00:00,1602090522994044928,las vegas,489429626,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @Michael34282999: @aravosis @Tesla @SpaceX I was looking at Teslas before his purchase of Twitter. The Fauci tweet tore it. I will never…,2022-12-11 23:58:40+00:00,1602090521962631168,,1325459878177955842,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@stuartpstevens COVID broke him or brought out the real Elon. I planned on making a Tesla my next vehicle and even… https://t.co/RuUQMOz36D,2022-12-11 23:58:38+00:00,1602090513204580352,5280,105683476,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.4215}"
"@SLCSocialist ""I punched that in and now my smart house won't let me in it &amp; my Tesla drove off somewhere!""",2022-12-11 23:58:36+00:00,1602090504660869120,Canada,1462262769252720643,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4574}"
